"Date","Booming tweet ID","Boomed tweet ID"
"2020-01-01T17:40:07.000Z","1212428300041281537","1212399720808599559"
"2020-01-01T17:40:17.000Z","1212428344622538754","1212414616598220801"
"2020-01-01T17:40:34.000Z","1212428416076652544","1212373021194936320"
"2020-01-01T17:41:22.000Z","1212428616279220224","1212410991415181312"
"2020-01-01T17:41:29.000Z","1212428645203099648","1211474476363329537"
"2020-01-01T17:42:17.000Z","1212428848207409152","1212410991415181312"
"2020-01-01T17:43:18.000Z","1212429102180978689","1212153964206198789"
"2020-01-01T17:44:59.000Z","1212429527256895489","1212414616598220801"
"2020-01-01T17:45:47.000Z","1212429728063377410","1212414616598220801"
"2020-01-01T17:46:48.000Z","1212429982649049088","1212408689195409422"
"2020-01-01T17:46:48.000Z","1212429984339496963","1212414616598220801"
"2020-01-01T17:48:03.000Z","1212430296639057922","1212399720808599559"
"2020-01-01T17:49:55.000Z","1212430767340474368","1212410991415181312"
"2020-01-01T17:51:06.000Z","1212431065681403906","1212123123241365505"
"2020-01-01T17:53:38.000Z","1212431702250983424","1212410991415181312"
"2020-01-01T17:53:39.000Z","1212431706332057600","1212153964206198789"
"2020-01-01T17:54:34.000Z","1212431939338227715","1212112294643023872"
"2020-01-01T17:56:19.000Z","1212432378003644417","1212414616598220801"
"2020-01-01T17:56:37.000Z","1212432455032070144","1212117104440332288"
"2020-01-01T17:57:06.000Z","1212432574339006465","1212407234942111744"
"2020-01-01T18:02:17.000Z","1212433879371522048","1212410991415181312"
"2020-01-01T18:04:42.000Z","1212434486085840896","1212410991415181312"
"2020-01-01T18:08:49.000Z","1212435524977336320","1211669444243546113"
"2020-01-01T18:08:51.000Z","1212435534091390976","1211743674322829312"
"2020-01-01T18:11:06.000Z","1212436099412451330","1212410991415181312"
"2020-01-01T18:11:38.000Z","1212436232581464064","1212134143045320706"
"2020-01-01T18:13:31.000Z","1212436706999312384","1212092193176985601"
"2020-01-01T18:13:35.000Z","1212436723373924352","1212399720808599559"
"2020-01-01T18:14:02.000Z","1212436838708916226","1212321822122881024"
"2020-01-01T18:17:51.000Z","1212437797631614979","1212422416716247040"
"2020-01-01T18:21:18.000Z","1212438667161006080","1212040280217702400"
"2020-01-01T18:22:30.000Z","1212438969163669504","1212407234942111744"
"2020-01-01T18:29:24.000Z","1212440702950526976","1211474476363329537"
"2020-01-01T18:29:27.000Z","1212440716632309760","1212414616598220801"
"2020-01-01T18:29:37.000Z","1212440759917371393","1212410991415181312"
"2020-01-01T18:29:53.000Z","1212440823796813830","1212408689195409422"
"2020-01-01T18:30:00.000Z","1212440852775067649","1212410991415181312"
"2020-01-01T18:34:45.000Z","1212442050668453889","1208312498086187009"
"2020-01-01T18:38:57.000Z","1212443106731278336","1212191597640781825"
"2020-01-01T18:39:19.000Z","1212443201048633344","1212158350265344000"
"2020-01-01T18:39:57.000Z","1212443356976025603","1212113529962221569"
"2020-01-01T18:41:00.000Z","1212443622227861504","1212410991415181312"
"2020-01-01T18:41:09.000Z","1212443660245225477","1212408689195409422"
"2020-01-01T18:43:19.000Z","1212444204842008576","1212191597640781825"
"2020-01-01T18:44:02.000Z","1212444386610548742","1212373021194936320"
"2020-01-01T18:55:41.000Z","1212447318248693760","1212256423985287170"
"2020-01-01T18:56:18.000Z","1212447475413307392","1212422416716247040"
"2020-01-01T18:56:56.000Z","1212447633232596994","1212256423985287170"
"2020-01-01T18:57:35.000Z","1212447796042833925","1212331529680171008"
"2020-01-01T19:09:03.000Z","1212450681258434561","1212433870781648897"
"2020-01-01T19:10:17.000Z","1212450990554791942","1212450318145007617"
"2020-01-01T19:10:52.000Z","1212451138987008010","1212092193176985601"
"2020-01-01T19:16:32.000Z","1212452566753300486","1212191597640781825"
"2020-01-01T19:19:36.000Z","1212453336412241920","1211607985937616896"
"2020-01-01T19:20:37.000Z","1212453593535541248","1212410991415181312"
"2020-01-01T19:20:43.000Z","1212453617527078913","1212438503805607936"
"2020-01-01T19:23:08.000Z","1212454224879083521","1212331529680171008"
"2020-01-01T19:27:32.000Z","1212455334301831169","1211947120112099328"
"2020-01-01T19:29:48.000Z","1212455901942009861","1212433870781648897"
"2020-01-01T19:30:46.000Z","1212456145966764032","1212232846158508032"
"2020-01-01T19:31:54.000Z","1212456434442461189","1212436037345140737"
"2020-01-01T19:33:43.000Z","1212456889646297088","1212040280217702400"
"2020-01-01T19:33:59.000Z","1212456955387756545","1212450318145007617"
"2020-01-01T19:37:55.000Z","1212457948091441153","1212256423985287170"
"2020-01-01T19:38:16.000Z","1212458036020707328","1212450318145007617"
"2020-01-01T19:39:22.000Z","1212458313121705984","1212450318145007617"
"2020-01-01T19:40:11.000Z","1212458515849240576","1212184320229687296"
"2020-01-01T19:40:17.000Z","1212458542302552064","1212433870781648897"
"2020-01-01T19:41:08.000Z","1212458754677100545","1212152711753453573"
"2020-01-01T19:43:51.000Z","1212459440378654722","1212422416716247040"
"2020-01-01T19:45:19.000Z","1212459808147877889","1212459540475629568"
"2020-01-01T19:48:00.000Z","1212460482340233216","1212208286994485248"
"2020-01-01T19:49:27.000Z","1212460848196857858","1212184571711754241"
"2020-01-01T19:51:56.000Z","1212461475849105408","1212450318145007617"
"2020-01-01T19:53:41.000Z","1212461915789811713","1212438503805607936"
"2020-01-01T19:53:47.000Z","1212461938128621570","1212407234942111744"
"2020-01-01T19:54:44.000Z","1212462180311814145","1212436037345140737"
"2020-01-01T19:54:50.000Z","1212462205448396800","1212152711753453573"
"2020-01-01T19:56:58.000Z","1212462742033981442","1212462629559533568"
"2020-01-01T19:56:58.000Z","1212462742390505473","1212462629559533568"
"2020-01-01T19:57:03.000Z","1212462762414227456","1212462629559533568"
"2020-01-01T19:57:04.000Z","1212462765039869954","1211474476363329537"
"2020-01-01T19:57:56.000Z","1212462984376795136","1212459540475629568"
"2020-01-01T19:58:53.000Z","1212463221384392705","1212433870781648897"
"2020-01-01T19:59:47.000Z","1212463448099033094","1212436491026288640"
"2020-01-01T20:00:36.000Z","1212463654605672448","1212459540475629568"
"2020-01-01T20:01:04.000Z","1212463772201365504","1212436037345140737"
"2020-01-01T20:03:59.000Z","1212464505025892353","1212152711753453573"
"2020-01-01T20:04:47.000Z","1212464709573791745","1212399720808599559"
"2020-01-01T20:09:48.000Z","1212465970393931776","1212436491026288640"
