"Date","Booming tweet ID","Boomed tweet ID"
"2019-12-27T22:32:54.000Z","1210690041984552960","1210519641929535489"
"2019-12-27T22:30:28.000Z","1210689431243386880","1210217025974525952"
"2019-12-27T22:30:03.000Z","1210689326012612608","1210669084372652032"
"2019-12-27T22:27:43.000Z","1210688740236124166","1210641621852790784"
"2019-12-27T22:27:04.000Z","1210688575911710720","1210669084372652032"
"2019-12-27T22:24:26.000Z","1210687912276373505","1207475098346590208"
"2019-12-27T22:22:55.000Z","1210687532884586496","1210669084372652032"
"2019-12-27T22:21:46.000Z","1210687242693414913","1210266716128841731"
"2019-12-27T22:20:36.000Z","1210686948983156736","1210662521222381569"
"2019-12-27T22:20:00.000Z","1210686795496734721","1210678069167607808"
"2019-12-27T22:19:57.000Z","1210686786080591872","1210571664037208064"
"2019-12-27T22:19:14.000Z","1210686602906947585","1210678069167607808"
"2019-12-27T22:19:07.000Z","1210686576638013441","1210678069167607808"
"2019-12-27T22:19:01.000Z","1210686547374292992","1210678069167607808"
"2019-12-27T22:19:00.000Z","1210686545084211200","1210679129818968064"
"2019-12-27T22:15:12.000Z","1210685588384309248","1210471928877715456"
"2019-12-27T22:14:51.000Z","1210685498974445571","1210662521222381569"
"2019-12-27T22:14:04.000Z","1210685302697873409","1210669089837985793"
"2019-12-27T22:13:42.000Z","1210685212839022593","1210673067405516805"
"2019-12-27T22:11:10.000Z","1210684573606129664","1210217025974525952"
"2019-12-27T22:11:05.000Z","1210684551472615424","1208915122154070016"
"2019-12-28T22:59:46.000Z","1211059191533768705","1210595307983126530"
"2019-12-28T22:58:43.000Z","1211058927477108738","1211037319517609984"
"2019-12-28T22:57:24.000Z","1211058595049160709","1211035157802684416"
"2019-12-28T22:57:02.000Z","1211058504229736448","1210959863733530625"
"2019-12-28T22:54:08.000Z","1211057775515783171","1211024497278631939"
"2019-12-28T22:54:00.000Z","1211057741390700544","1210634172848623618"
"2019-12-28T22:53:42.000Z","1211057665482383362","1210954870636863489"
"2019-12-28T22:48:45.000Z","1211056420113678339","1211035157802684416"
"2019-12-28T22:47:58.000Z","1211056223728132105","1208338920821460992"
"2019-12-28T22:47:24.000Z","1211056078135398403","1210852809056432128"
"2019-12-28T22:46:58.000Z","1211055969142218753","1210975499234816000"
"2019-12-28T22:44:31.000Z","1211055352768323586","1210454431009005568"
"2019-12-28T22:43:43.000Z","1211055152205053952","1210984507735715840"
"2019-12-28T22:43:32.000Z","1211055105686020096","1210953643089956864"
"2019-12-28T22:43:32.000Z","1211055105211895808","1210123126970802176"
"2019-12-28T22:42:57.000Z","1211054960621826048","1210610458690039809"
"2019-12-28T22:39:38.000Z","1211054124382531585","1210960400533065728"
"2019-12-28T22:38:43.000Z","1211053896480804864","1211052585957892097"
"2019-12-28T22:38:01.000Z","1211053716708773888","1211032731012018182"
"2019-12-28T22:36:12.000Z","1211053262570508289","1210868323640074240"
"2019-12-28T22:36:08.000Z","1211053245478649857","1211052585957892097"
"2019-12-28T22:35:59.000Z","1211053209017634818","1211052585957892097"
"2019-12-28T22:34:48.000Z","1211052907279323136","1210759647507861507"
"2019-12-28T22:33:54.000Z","1211052684087824384","1210935918338740224"
"2019-12-29T22:40:30.000Z","1211416733283737600","1211416604644380675"
"2019-12-29T22:40:23.000Z","1211416701113384961","1211412930702532609"
"2019-12-29T22:38:57.000Z","1211416340529123328","1211397605869027328"
"2019-12-29T22:38:02.000Z","1211416109783617537","1211229856387735552"
"2019-12-29T22:37:05.000Z","1211415870083342337","1207684513813254144"
"2019-12-29T22:35:02.000Z","1211415357728133120","1211097743655088128"
"2019-12-29T22:33:57.000Z","1211415081784926214","1211412930702532609"
"2019-12-29T22:33:50.000Z","1211415053540319232","1211326142013001735"
"2019-12-29T22:32:15.000Z","1211414655194869761","1210565193853521920"
"2019-12-29T22:32:09.000Z","1211414629353701377","1211367794228547585"
"2019-12-29T22:31:35.000Z","1211414488328503296","1211412930702532609"
"2019-12-29T22:31:06.000Z","1211414367176134656","1211395292383178752"
"2019-12-29T22:30:04.000Z","1211414107313844226","1211367794228547585"
"2019-12-29T22:27:30.000Z","1211413461776977921","1210924219778904064"
"2019-12-29T22:27:18.000Z","1211413410815954946","1211412930702532609"
"2019-12-29T22:27:09.000Z","1211413370840195073","1211412930702532609"
"2019-12-29T22:26:41.000Z","1211413256017006593","1211412930702532609"
"2019-12-29T22:26:23.000Z","1211413180431421442","1211412930702532609"
"2019-12-29T22:26:02.000Z","1211413092879482882","1211340625234317314"
"2019-12-29T22:25:40.000Z","1211413000386744325","1211412930702532609"
"2019-12-29T22:25:40.000Z","1211412998662717441","1211412930702532609"
"2019-12-29T22:25:40.000Z","1211412997203206146","1211412930702532609"
"2019-12-29T22:25:39.000Z","1211412992996323332","1211412930702532609"
"2019-12-29T22:22:44.000Z","1211412262360977408","1211388576648323077"
"2019-12-29T22:18:23.000Z","1211411167186423808","1211299291614105606"
"2019-12-29T22:17:29.000Z","1211410941226704897","1211400727823867907"
"2019-12-29T22:16:48.000Z","1211410766693326855","1211363928837632002"
"2019-12-29T22:16:20.000Z","1211410649206706176","1211363928837632002"
"2019-12-29T22:15:25.000Z","1211410418960392199","1211195909192552452"
"2019-12-29T22:14:45.000Z","1211410251712471044","1211410174285680641"
"2019-12-29T22:14:41.000Z","1211410236269043712","1211410174285680641"
"2019-12-29T22:14:21.000Z","1211410150260654082","1211051649009115136"
"2019-12-29T22:14:00.000Z","1211410061807013888","1211133403464192001"
"2019-12-29T22:13:35.000Z","1211409958337761287","1211047084083703810"
"2019-12-29T22:12:32.000Z","1211409695497310209","1211388576648323077"
"2019-12-29T22:10:23.000Z","1211409153538875392","1211111847904104448"
"2019-12-30T22:55:24.000Z","1211782871154905088","1211663682029211648"
"2019-12-30T22:55:24.000Z","1211782867627466752","1211699954873446401"
"2019-12-30T22:54:35.000Z","1211782664572854274","1211474476363329537"
"2019-12-30T22:53:31.000Z","1211782397097844742","1211779964795858951"
"2019-12-30T22:53:29.000Z","1211782386264035333","1211781268922359810"
"2019-12-30T22:53:27.000Z","1211782379196616704","1199107456892309504"
"2019-12-30T22:53:07.000Z","1211782294895247360","1211768790704435201"
"2019-12-30T22:52:51.000Z","1211782229048909826","1211476349745090561"
"2019-12-30T22:52:26.000Z","1211782123142684677","1211768790704435201"
"2019-12-30T22:52:20.000Z","1211782096441741312","1211474476363329537"
"2019-12-30T22:51:49.000Z","1211781966707585024","1211474476363329537"
"2019-12-30T22:51:45.000Z","1211781949989249024","1211774730258264066"
"2019-12-30T22:51:16.000Z","1211781829969268736","1211437536431751170"
"2019-12-30T22:50:54.000Z","1211781738482913280","1211769317546549248"
"2019-12-30T22:50:45.000Z","1211781699597680641","1211474476363329537"
"2019-12-30T22:50:41.000Z","1211781684099764224","1199107456892309504"
"2019-12-30T22:50:37.000Z","1211781664839553024","1211345772928753664"
"2019-12-30T22:50:15.000Z","1211781572870987777","1211474476363329537"
"2019-12-30T22:49:29.000Z","1211781378238496770","1211768790704435201"
"2019-12-30T22:49:10.000Z","1211781301537259520","1211768790704435201"
"2019-12-30T22:49:00.000Z","1211781257329291264","1211474476363329537"
"2019-12-30T22:48:34.000Z","1211781149229486080","1211768790704435201"
"2019-12-30T22:48:33.000Z","1211781144229875712","1211768790704435201"
"2019-12-30T22:48:12.000Z","1211781058913546240","1211768790704435201"
"2019-12-30T22:48:11.000Z","1211781053150617600","1211768790704435201"
"2019-12-30T22:48:02.000Z","1211781015666089984","1199107456892309504"
"2019-12-30T22:47:23.000Z","1211780852201357312","1211769317546549248"
"2019-12-30T22:46:20.000Z","1211780586030993409","1211768790704435201"
"2019-12-30T22:46:08.000Z","1211780536965963777","1211776741875888128"
